id,name,city,state,country_code,latitude,longitude,ports,power_kw,power_class,is_fast_dc
311451,Metro Cash&Carry,Bengaluru,Karnataka,IN,12.861066,77.660998,1.0,7.4,AC_L1_(<7.5kW),False
311450,"Zeon Charging, Sathy",Sathyamangalam,Tamil Nadu,IN,11.489924,77.243692,1.0,24.0,AC_HIGH_(22-49kW),False
311408,Hotel Masala Suruchi,Marur Handpost,Karnataka,IN,13.059564,77.163172,1.0,60.0,DC_FAST_(50-149kW),True
311407,Swathi Delicacy,Koppa,Karnataka,IN,12.99504,76.89999,2.0,120.0,DC_FAST_(50-149kW),True
311285,SRM Eshwari College,Ramapuram Chennai,Tamil Nadu,IN,13.035231,80.195469,1.0,7.2,AC_L1_(<7.5kW),False
311284,SRM Institute of science and technology,chennai,Tamil Nadu,IN,12.919047,80.282986,1.0,,DC_ULTRA_(>=150kW),True
309500,Dhanyalakshmi Fuels BPCL,Gundlupete,Karnataka,IN,11.84679,76.67291,1.0,30.0,AC_HIGH_(22-49kW),False
309484,Maruti Charging Station,Karwar,Karnataka,IN,14.847188,74.135476,1.0,7.2,AC_L1_(<7.5kW),False
309483,Pearl EV Fast charger,Raichur,Karnataka,IN,16.208165,77.352467,1.0,30.0,AC_HIGH_(22-49kW),False
309444,SLV Hotel & Family Restaurant,Yadgir,Karnataka,IN,16.749471,77.130118,1.0,30.0,AC_HIGH_(22-49kW),False
309442,New Sangeeta Gardens Family Restaurant,Sindgi Rural,Karnataka,IN,16.93447,76.26145,1.0,60.0,DC_FAST_(50-149kW),True
309441,Sri Nisty Pvt,Kalaburgi,Karnataka,IN,17.274606,76.874074,1.0,30.0,AC_HIGH_(22-49kW),False
309440,Aashirwaad Mangal Karyalay,Kalaburagi,Karnataka,IN,17.32725,76.8678,1.0,60.0,DC_FAST_(50-149kW),True
309439,Punjabi Dhami Hotel,Sastapur,Karnataka,IN,17.8286,76.90048,1.0,30.0,AC_HIGH_(22-49kW),False
309438,Hotel BHP-6,Humnabad,Karnataka,IN,17.7726,77.11402,1.0,60.0,DC_FAST_(50-149kW),True
309437,Hotel 24,Mannaekhelli,Karnataka,IN,17.7392,77.3347,1.0,90.0,DC_FAST_(50-149kW),True
309436,Vintage Retreat Resort,Chatnalli,Karnataka,IN,17.79618,77.42225,1.0,30.0,AC_HIGH_(22-49kW),False
309435,Ashoka Village Resort,Sonakanahalli,Karnataka,IN,17.15414,75.79103,1.0,30.0,AC_HIGH_(22-49kW),False
309427,Bijjargi Motors,Vijayapura,Karnataka,IN,16.849168,75.734976,1.0,30.0,AC_HIGH_(22-49kW),False
309426,S-Hyper Mart,Vijayapura,Karnataka,IN,16.81325,75.7416,1.0,60.0,DC_FAST_(50-149kW),True
309425,Tourist Hotel,Managuli,Karnataka,IN,16.664507,75.805005,1.0,60.0,DC_FAST_(50-149kW),True
309423,MR Residency,Hungund,Karnataka,IN,16.053005,76.065771,1.0,60.0,DC_FAST_(50-149kW),True
309422,Jio BP Mobility Station,Ilkal,Karnataka,IN,15.99107,76.10002,1.0,60.0,DC_FAST_(50-149kW),True
309387,"Anand Nagar, Hyderabad",Hyderabad,Telangana,IN,17.0,78.561178,1.0,80.0,DC_FAST_(50-149kW),True
309370,Hotel Poorvi,Uppaldinni,Karnataka,IN,15.638844,76.220211,1.0,60.0,DC_FAST_(50-149kW),True
309369,BPCL Bagalkote,Bagalkote,Karnataka,IN,16.18182,75.63617,1.0,30.0,AC_HIGH_(22-49kW),False
309368,ITC Welcome Hotel,Belagavi,Karnataka,IN,15.92777,74.532332,1.0,60.0,DC_FAST_(50-149kW),True
309367,OM EV Charging,Mammigatti,Karnataka,IN,15.512047,74.94282,1.0,60.0,DC_FAST_(50-149kW),True
309357,Jio-BP Mobility Station PD Halli,Hagari,Karnataka,IN,15.14327,77.0632,1.0,60.0,DC_FAST_(50-149kW),True
309356,Mahindra Bellary Motors,Ballari,Karnataka,IN,15.14016,76.97093,1.0,60.0,DC_FAST_(50-149kW),True
309355,Bellad Enterprises Pvt Ltd,Ballari,Karnataka,IN,15.1624,76.86862,1.0,30.0,AC_HIGH_(22-49kW),False
309354,USHA KIRAN SERVICE STATION,Yemmiganur,Andhra Pradesh,IN,15.7612,77.46571,1.0,30.0,AC_HIGH_(22-49kW),False
309353,Hotel Abode,Mantralayam,Andhra Pradesh,IN,15.94075,77.42351,1.0,30.0,AC_HIGH_(22-49kW),False
309352,Miracle Dhaba,Bengaluru,Karnataka,IN,13.08468,77.41488,1.0,60.0,DC_FAST_(50-149kW),True
309351,Lithium Charging Station,Bengaluru,Karnataka,IN,13.014903,77.646205,1.0,30.0,AC_HIGH_(22-49kW),False
309350,MG Motor B Narayanapura,Bengaluru,Karnataka,IN,12.99577,77.6847,1.0,50.0,DC_FAST_(50-149kW),True
309349,Trifecta Addatto,Bengaluru,Karnataka,IN,12.994306,77.699295,4.0,60.0,DC_FAST_(50-149kW),True
309348,Epitome KIA Whitefield,Bengaluru,Karnataka,IN,12.985769,77.708562,1.0,150.0,DC_ULTRA_(>=150kW),True
309347,BMW Deutsche Motoren,Bengaluru,Karnataka,IN,12.984136,77.708112,1.0,50.0,DC_FAST_(50-149kW),True
309346,Lithium Urban Tech Pvt Ltd,Bengaluru,Karnataka,IN,12.98306,77.70906,1.0,60.0,DC_FAST_(50-149kW),True
309345,"Fairfield by Marriott, Mahadevapura",Bengaluru,Karnataka,IN,12.981842,77.708633,1.0,30.0,AC_HIGH_(22-49kW),False
309344,Prestige Technostar,Bengaluru,Karnataka,IN,12.9726,77.711457,1.0,60.0,DC_FAST_(50-149kW),True
309343,KHT Brookefield,Bengaluru,Karnataka,IN,12.967124,77.716962,1.0,25.0,AC_HIGH_(22-49kW),False
309342,JLR Shakti Auto,Bengaluru,Karnataka,IN,12.963582,77.71738,1.0,25.0,AC_HIGH_(22-49kW),False
309341,goEgo EV CHARGE PARK,Bengaluru,Karnataka,IN,12.96316,77.71814,1.0,60.0,DC_FAST_(50-149kW),True
309340,"Jio-bp Pulse Hub, Siddhapura",Bengaluru,Karnataka,IN,12.957173,77.729546,1.0,60.0,DC_FAST_(50-149kW),True
309339,DivyaSree LitBox,Bengaluru,Karnataka,IN,12.97099,77.725024,1.0,60.0,DC_FAST_(50-149kW),True
309338,Marriott Hotel Whitefield,Bengaluru,Karnataka,IN,12.979262,77.727448,1.0,30.0,AC_HIGH_(22-49kW),False
309337,Nexus Shantiniketan Jio-BP,Bengaluru,Karnataka,IN,12.98904,77.727584,1.0,60.0,DC_FAST_(50-149kW),True
309336,Nexus Shantiniketan - Statiq,Bengaluru,Karnataka,IN,12.989066,77.727604,1.0,60.0,DC_FAST_(50-149kW),True
309335,Sheraton Grand Bengaluru Whitefield Hotel & Convention Center,Bengaluru,Karnataka,IN,12.989215,77.729619,1.0,30.0,AC_HIGH_(22-49kW),False
309334,Divyasree NR Enclave,Bengaluru,Karnataka,IN,12.986347,77.730384,1.0,60.0,DC_FAST_(50-149kW),True
309333,Park Square Mall,Bengaluru,Karnataka,IN,12.98728,77.736282,1.0,25.0,AC_HIGH_(22-49kW),False
309332,Taj Vivanta Whitefield,Bengaluru,Karnataka,IN,12.987202,77.737366,1.0,30.0,AC_HIGH_(22-49kW),False
309331,The Zinc By Fern Hotels,Bengaluru,Karnataka,IN,12.977576,77.75709,1.0,24.0,AC_HIGH_(22-49kW),False
309330,Nexus Whitefield Statiq,Bengaluru,Karnataka,IN,12.960076,77.747194,1.0,60.0,DC_FAST_(50-149kW),True
309329,Nexus Whitefield Jio-BP,Bengaluru,Karnataka,IN,12.960076,77.747194,1.0,60.0,DC_FAST_(50-149kW),True
309328,Forum South Bengaluru,Bengaluru,Karnataka,IN,12.889192,77.563437,1.0,60.0,DC_FAST_(50-149kW),True
309320,"Global Mall, Okalipuram",Bengaluru,Karnataka,IN,12.98211,77.56317,1.0,30.0,AC_HIGH_(22-49kW),False
309319,Freedom Park,Bengaluru,Karnataka,IN,12.97859,77.58139,1.0,25.0,AC_HIGH_(22-49kW),False
309318,Jio-BP Pulse Varthur Hub,Bengaluru,Karnataka,IN,12.93979,77.73447,18.0,60.0,DC_FAST_(50-149kW),True
309317,"Jio-BP Pulse Hub, Marathalli",Bengaluru,Karnataka,IN,12.95179,77.70207,1.0,60.0,DC_FAST_(50-149kW),True
309316,Exora Business Park,Bengaluru,Karnataka,IN,12.94329,77.69229,1.0,60.0,DC_FAST_(50-149kW),True
309315,Aloft Bengaluru Outer Ring Road,Bengaluru,Karnataka,IN,12.936745,77.694889,1.0,60.0,DC_FAST_(50-149kW),True
309314,Bellandur Charging Hub,Bengaluru,Karnataka,IN,12.92924,77.70305,1.0,60.0,DC_FAST_(50-149kW),True
309313,Big Pitcher Sarjapur Road,Bengaluru,Karnataka,IN,12.90986,77.68856,1.0,60.0,DC_FAST_(50-149kW),True
309312,RMZ Eco World,Bengaluru,Karnataka,IN,12.920994,77.686055,1.0,50.0,DC_FAST_(50-149kW),True
309311,The Bay at Ecoworld,Bengaluru,Karnataka,IN,12.921004,77.685394,1.0,80.0,DC_FAST_(50-149kW),True
309310,Courtyard by Marriott,Bengaluru,Karnataka,IN,12.928234,77.682188,1.0,60.0,DC_FAST_(50-149kW),True
309309,DoubleTree Suites by Hilton Bengaluru Outer Ring Road,Bengaluru,Karnataka,IN,12.919112,77.665155,1.0,60.0,DC_FAST_(50-149kW),True
309308,Key Motors,Kanakapura,Karnataka,IN,12.57449,77.42937,1.0,25.0,AC_HIGH_(22-49kW),False
309307,Manikanta Filling Centre BPCL,Harohalli,Karnataka,IN,12.6915,77.47631,1.0,30.0,AC_HIGH_(22-49kW),False
309306,MG Motor Hosur Road,Bengaluru,Karnataka,IN,12.86563,77.65753,1.0,50.0,DC_FAST_(50-149kW),True
309305,"Kropex Auto, Hosur Road",Bengaluru,Karnataka,IN,12.87194,77.65095,1.0,25.0,AC_HIGH_(22-49kW),False
309304,Metropolis Gurukrupa,Bengaluru,Karnataka,IN,12.87544,77.64835,1.0,60.0,DC_FAST_(50-149kW),True
309303,"More Hypermarket, Hosur Road",Bengaluru,Karnataka,IN,12.88014,77.64592,1.0,60.0,DC_FAST_(50-149kW),True
309302,"Prerana Motors, Hongasandra",Bengaluru,Karnataka,IN,12.8912,77.63829,1.0,25.0,AC_HIGH_(22-49kW),False
309301,Pratham Motors,Bengaluru,Karnataka,IN,12.89388,77.65157,1.0,60.0,DC_FAST_(50-149kW),True
309300,Divija EV charging Station,Bengaluru,Karnataka,IN,12.918011,77.649265,1.0,25.0,AC_HIGH_(22-49kW),False
309299,"Bengaluru One, Old Airport Road",Bengaluru,Karnataka,IN,12.959251,77.662761,1.0,25.0,AC_HIGH_(22-49kW),False
309298,KTC Legacy Charging Station,Bangalore,Karnataka,IN,12.945762,77.67413,1.0,60.0,DC_FAST_(50-149kW),True
309297,Divyashree Greens,Bengaluru,Karnataka,IN,12.952724,77.640852,1.0,60.0,DC_FAST_(50-149kW),True
309296,Carzonrent,Bengaluru,Karnataka,IN,12.974519,77.621461,1.0,60.0,DC_FAST_(50-149kW),True
309295,The Park Hotel,Bengaluru,Karnataka,IN,12.973941,77.619889,1.0,30.0,AC_HIGH_(22-49kW),False
309294,Taj MG Road,Bengaluru,Karnataka,IN,12.973314,77.619578,1.0,30.0,AC_HIGH_(22-49kW),False
309293,"The Oberoi, Bengaluru",Bengaluru,Karnataka,IN,12.972788,77.618405,1.0,60.0,DC_FAST_(50-149kW),True
309285,The Pavilion 2,Bengaluru,Karnataka,IN,12.90375,77.60136,1.0,150.0,DC_ULTRA_(>=150kW),True
309283,Anant Cars Bannerghatta Road,Bengaluru,Karnataka,IN,12.90302,77.60159,1.0,30.0,AC_HIGH_(22-49kW),False
309281,"Key Motors, Bannerghatta Road",Bengaluru,Karnataka,IN,12.88912,77.59736,1.0,24.0,AC_HIGH_(22-49kW),False
309279,Royal Meenakshi Mall,Bengaluru,Karnataka,IN,12.8759,77.59583,1.0,60.0,DC_FAST_(50-149kW),True
309278,"Key Motors, Kanakapura Main Road",Bengaluru,Karnataka,IN,12.90401,77.57358,1.0,25.0,AC_HIGH_(22-49kW),False
309277,BESCOM Rajarajeshwari Nagar,Bengaluru,Karnataka,IN,12.92905,77.514789,1.0,50.0,DC_FAST_(50-149kW),True
309274,BESCOM Byatarayanapura,Bengaluru,Karnataka,IN,12.950279,77.540557,1.0,15.0,AC_L2_(7.5-21kW),False
309273,Welcomhotel Richmond Road,Bengaluru,Karnataka,IN,12.96871,77.614409,1.0,60.0,DC_FAST_(50-149kW),True
309272,Vivanta by Taj Residency Road,Bengaluru,Karnataka,IN,12.972488,77.608542,1.0,30.0,AC_HIGH_(22-49kW),False
309271,Forum Rex Walk,Bengaluru,Karnataka,IN,12.972458,77.606851,4.0,30.0,AC_HIGH_(22-49kW),False
309270,BMW Navnit Motors,Bengaluru,Karnataka,IN,12.972599,77.599081,1.0,24.0,AC_HIGH_(22-49kW),False
309269,Hotel Southern Star,Bengaluru,Karnataka,IN,12.974727,77.599422,1.0,30.0,AC_HIGH_(22-49kW),False
309268,Sundaram Motors,Bengaluru,Karnataka,IN,12.973845,77.595979,1.0,90.0,DC_FAST_(50-149kW),True
309267,JW Marriott,Bengaluru,Karnataka,IN,12.972288,77.594927,1.0,60.0,DC_FAST_(50-149kW),True
309266,Audi Central,Bengaluru,Karnataka,IN,12.970015,77.600475,1.0,60.0,DC_FAST_(50-149kW),True
309265,Manjunath Fuel Service-BPCL,Surahonne,Karnataka,IN,14.14024,75.55737,1.0,30.0,AC_HIGH_(22-49kW),False
309235,Indira Nagar,Ahmednagar,Maharashtra,IN,19.051819,74.723431,2.0,60.0,DC_FAST_(50-149kW),True
309232,CAFE PARADISE FAMILY RESTAURANT,Ramnagar,Karnataka,IN,15.43437,74.46271,1.0,60.0,DC_FAST_(50-149kW),True
309231,Arthigamaya Spa & Resort,Gokarna,Karnataka,IN,14.52576,74.31716,1.0,7.0,AC_L1_(<7.5kW),False
309230,M/S T.S Tawady - BPCL,Siddapur,Karnataka,IN,14.341171,74.890898,1.0,30.0,AC_HIGH_(22-49kW),False
309229,S.G. Enterprises BPCL,Byndoor,Karnataka,IN,13.85362,74.6304,1.0,30.0,AC_HIGH_(22-49kW),False
309228,Rajani Fuel Centre,Tallur,Karnataka,IN,13.65205,74.70635,1.0,30.0,AC_HIGH_(22-49kW),False
309227,Ashitha Enterprises BPCL,Sasthan,Karnataka,IN,13.47826,74.7132,1.0,30.0,AC_HIGH_(22-49kW),False
309226,Krupa Motors & Fuels,Hebri,Karnataka,IN,13.45598,74.98411,1.0,30.0,AC_HIGH_(22-49kW),False
309225,"WheelsDrive Charger, Bajagoly",Bajagoly,Karnataka,IN,13.19883,75.06799,1.0,30.0,AC_HIGH_(22-49kW),False
309224,Vibrant PU College,Mudbidri,Karnataka,IN,13.05771,75.03821,1.0,30.0,AC_HIGH_(22-49kW),False
309223,Hotel Indraprastha,Baragur,Karnataka,IN,12.941033,76.350643,1.0,60.0,DC_FAST_(50-149kW),True
309221,Sundaram Motors Mercedes-Benz,Mangaluru,Karnataka,IN,12.86689,74.90518,1.0,60.0,DC_FAST_(50-149kW),True
309220,"Adishakti Cars, Hebbal",Bengaluru,Karnataka,IN,13.04291,77.60927,1.0,25.0,AC_HIGH_(22-49kW),False
309190,Sixth Gear Cars,Bengaluru,Karnataka,IN,13.046755,77.591236,1.0,60.0,DC_FAST_(50-149kW),True
309189,Orion Avenue,Bengaluru,Karnataka,IN,13.001138,77.63254,2.0,60.0,DC_FAST_(50-149kW),True
309188,Gokulam Grand Hotel & Spa,Bengaluru,Karnataka,IN,13.04204,77.55465,1.0,25.0,AC_HIGH_(22-49kW),False
309187,Elements Mall,Bengaluru,Karnataka,IN,13.04612,77.6269,3.0,150.0,DC_ULTRA_(>=150kW),True
309186,Jio BP Charging Hub Chikkagubbi,Bengaluru,Karnataka,IN,13.087848,77.660148,56.0,60.0,DC_FAST_(50-149kW),True
309185,Jaguar Land Rover Cars Airport Road,Bengaluru,Karnataka,IN,13.11756,77.60923,1.0,50.0,DC_FAST_(50-149kW),True
309158,Jio BP Chikkajala,Bengaluru,Karnataka,IN,13.16554,77.62933,1.0,60.0,DC_FAST_(50-149kW),True
309157,Moxy Bengaluru Airport Prestige Tech Cloud,Bengaluru,Karnataka,IN,13.19211,77.64456,1.0,30.0,AC_HIGH_(22-49kW),False
309156,Click Hotel Sadahalli,Sadahalli,Karnataka,IN,13.19218,77.64652,1.0,30.0,AC_HIGH_(22-49kW),False
309155,Mulberry Shades Bengaluru Nandi Hills,Devanahally,Karnataka,IN,13.34843,77.68211,1.0,30.0,AC_HIGH_(22-49kW),False
309154,JW Marriott Bengaluru Prestige Golfshire Resort & Spa,Devanahall,Karnataka,IN,13.31205,77.69087,1.0,30.0,AC_HIGH_(22-49kW),False
309153,Taj Bangalore,Bengaluru,Karnataka,IN,13.19736,77.71011,1.0,60.0,DC_FAST_(50-149kW),True
309152,Shell Recharge Devanahalli,Devanahalli,Karnataka,IN,13.24117,77.70313,1.0,120.0,DC_FAST_(50-149kW),True
309151,GLIDA Charging Hub,Bengaluru,Karnataka,IN,13.18324,77.67608,10.0,60.0,DC_FAST_(50-149kW),True
309150,GAIL Gas Station -Tata Power,Bengaluru,Karnataka,IN,13.15341,77.72827,1.0,30.0,AC_HIGH_(22-49kW),False
309149,Orion Uptown Mall,Bengaluru,Karnataka,IN,13.05515,77.7638,1.0,60.0,DC_FAST_(50-149kW),True
309148,Kia India Training Center,Bengaluru,Karnataka,IN,13.05242,77.74675,1.0,150.0,DC_ULTRA_(>=150kW),True
309099,ITC Gardenia Bengaluru,Bengaluru,Karnataka,IN,12.96728,77.59552,1.0,30.0,AC_HIGH_(22-49kW),False
309098,Divyasree Chambers,Bengaluru,Karnataka,IN,12.96192,77.59922,1.0,60.0,DC_FAST_(50-149kW),True
309097,ibis Bengaluru City Centre,Bengaluru,Karnataka,IN,12.96751,77.5939,1.0,60.0,DC_FAST_(50-149kW),True
309096,Club Mahindra Madikeri,Madikeri,Karnataka,IN,12.440927,75.71641,1.0,22.0,AC_HIGH_(22-49kW),False
309095,Hotel Varun Mansion,Boovanahalli,Karnataka,IN,13.00219,76.139602,1.0,60.0,DC_FAST_(50-149kW),True
309076,Hotel Kadamba Veg,Bengaluru,Karnataka,IN,12.901934,77.46891,1.0,24.0,AC_HIGH_(22-49kW),False
309070,Bolt.Earth Charging Station,Bharathi Nagara,Karnataka,IN,12.48172,77.03598,1.0,30.0,AC_HIGH_(22-49kW),False
309069,Nagalakshmi Fuel Station,Mysuru,Karnataka,IN,12.30446,76.70639,1.0,30.0,AC_HIGH_(22-49kW),False
309068,Adarsh Kia - Mysore,Mysuru,Karnataka,IN,12.30706,76.70759,1.0,90.0,DC_FAST_(50-149kW),True
309067,The Quorum Hotel,Mysuru,Karnataka,IN,12.31223,76.64067,1.0,7.4,AC_L1_(<7.5kW),False
309066,Southern Star Mysore,Mysuru,Karnataka,IN,12.31169,76.64328,1.0,60.0,DC_FAST_(50-149kW),True
309065,"Urs Kar, Krishnamurthy Puram",Mysuru,Karnataka,IN,12.29519,76.6415,1.0,25.0,AC_HIGH_(22-49kW),False
309064,Hotel Siddharta,Mysuru,Karnataka,IN,12.30853,76.66071,1.0,30.0,AC_HIGH_(22-49kW),False
309063,Nexus Centre City,Mysuru,Karnataka,IN,12.31857,76.66539,1.0,80.0,DC_FAST_(50-149kW),True
309062,Ganapati Fuel Station,Mysuru,Karnataka,IN,12.35048,76.63894,1.0,24.0,AC_HIGH_(22-49kW),False
309061,GRS Fantasy Park,Mysuru,Karnataka,IN,12.35317,76.6357,1.0,60.0,DC_FAST_(50-149kW),True
309060,Akshaya Motors,Mysuru,Karnataka,IN,12.35941,76.62151,1.0,30.0,AC_HIGH_(22-49kW),False
309024,Sri Manjunatha Fuel Station,Nelyadi,Karnataka,IN,12.83561,75.39953,1.0,30.0,AC_HIGH_(22-49kW),False
309023,GL ONE MALL,Puttur,Karnataka,IN,12.76013,75.20645,1.0,30.0,AC_HIGH_(22-49kW),False
309022,A.R.M Kia,Mangaluru,Karnataka,IN,12.86709,74.90488,1.0,90.0,DC_FAST_(50-149kW),True
309021,"Cauvery Motors, Mangalore",Mangaluru,Karnataka,IN,12.87213,74.89078,1.0,25.0,AC_HIGH_(22-49kW),False
309020,St Joseph Service Centre,Mangaluru,Karnataka,IN,12.8591,74.85515,1.0,30.0,AC_HIGH_(22-49kW),False
309019,Fiza by Nexus Mall,Mangaluru,Karnataka,IN,12.85763,74.83832,1.0,60.0,DC_FAST_(50-149kW),True
309018,"Vivanta Mangalore, Old Port Road",Mangaluru,Karnataka,IN,12.86212,74.83519,1.0,30.0,AC_HIGH_(22-49kW),False
309017,"Auto Matrix, Bejai",Mangaluru,Karnataka,IN,12.88567,74.84352,1.0,25.0,AC_HIGH_(22-49kW),False
309016,Mescom Substation Bejai,Mangaluru,Karnataka,IN,12.88666,74.84176,1.0,25.0,AC_HIGH_(22-49kW),False
309015,Sowkar M Baba Pai & Co,Mangaluru,Karnataka,IN,12.88807,74.835484,1.0,30.0,AC_HIGH_(22-49kW),False
309014,MG Motor Jubilant Motors,Mangaluru,Karnataka,IN,12.92394,74.83135,1.0,60.0,DC_FAST_(50-149kW),True
309013,Ginger Hotel,Mangaluru,Karnataka,IN,12.908462,74.835803,1.0,30.0,AC_HIGH_(22-49kW),False
308999,Audi Mangaluru,Mangaluru,Karnataka,IN,12.923882,74.829655,1.0,30.0,AC_HIGH_(22-49kW),False
308998,J B Fuel Station,Mangaluru,Karnataka,IN,12.94023,74.81604,1.0,30.0,AC_HIGH_(22-49kW),False
308997,Deepak Sales and Services - BPCL Petrol Pump,Panambur,Karnataka,IN,12.94928,74.81044,1.0,30.0,AC_HIGH_(22-49kW),False
308996,Royal Orchid Central Kireeti,Hosapete,Karnataka,IN,15.28683,76.38577,1.0,60.0,DC_FAST_(50-149kW),True
308995,HR Motel,Yaragatti,Karnataka,IN,15.9663,75.01014,1.0,60.0,DC_FAST_(50-149kW),True
308994,Jio-BP Petrol Pump,Chikkalagudda,Karnataka,IN,16.19321,74.518,1.0,60.0,DC_FAST_(50-149kW),True
308993,Hotel Paradise,Sulgaon,Maharashtra,IN,16.14641,74.21505,1.0,60.0,DC_FAST_(50-149kW),True
308992,Gogte Plaza,Belagavi,Karnataka,IN,15.928451,74.529038,1.0,60.0,DC_FAST_(50-149kW),True
308991,RR Mall Belagavi,Belagavi,Karnataka,IN,15.901615,74.521434,1.0,60.0,DC_FAST_(50-149kW),True
308990,Hotel Ramdev,Belagavi,Karnataka,IN,15.878287,74.515797,1.0,30.0,AC_HIGH_(22-49kW),False
308989,"UK27 The Fern - An Ecotel Hotel, Belagavi",Belagavi,Karnataka,IN,15.87496,74.51343,1.0,24.0,AC_HIGH_(22-49kW),False
308988,Pai Resorts,Belagavi,Karnataka,IN,15.867345,74.528684,1.0,30.0,AC_HIGH_(22-49kW),False
308987,"Manickbag Automobiles, Belagavi",Belagavi,Karnataka,IN,15.8188,74.49224,1.0,25.0,AC_HIGH_(22-49kW),False
308986,Miraculum Kia,Belagavi,Karnataka,IN,15.80545,74.48541,1.0,90.0,DC_FAST_(50-149kW),True
308985,BPCL Goral Petroleum,Belagavi,Karnataka,IN,15.83662,74.49365,1.0,30.0,AC_HIGH_(22-49kW),False
308984,Shri Mahalingeshwar Petroleums,Belagavi,Karnataka,IN,15.80585,74.57531,1.0,30.0,AC_HIGH_(22-49kW),False
308983,Hotel Gajaraj Palace,Kittur,Karnataka,IN,15.58799,74.78388,1.0,30.0,AC_HIGH_(22-49kW),False
308982,Nisarga Family Restaurant,Chalageri,Karnataka,IN,14.55971,75.72506,1.0,120.0,DC_FAST_(50-149kW),True
308981,Raastha Resto Bar,Davanagere,Karnataka,IN,14.44452,75.89139,1.0,60.0,DC_FAST_(50-149kW),True
308980,Kahaani - The Food Journey,Davanagere,Karnataka,IN,14.44549,75.8911,2.0,60.0,DC_FAST_(50-149kW),True
308979,Mahindra Mahanth Motors,Davanagere,Karnataka,IN,14.47385,75.88627,1.0,60.0,DC_FAST_(50-149kW),True
308978,"TSS Super Market, Sirsi",Sirsi,Karnataka,IN,14.624314,74.841555,1.0,30.0,AC_HIGH_(22-49kW),False
308977,Shiva Hotel,Harihar,Karnataka,IN,14.53811,75.75962,1.0,60.0,DC_FAST_(50-149kW),True
308976,Adishakti Cars,Davanagere,Karnataka,IN,14.44223,75.95212,1.0,25.0,AC_HIGH_(22-49kW),False
308975,Hotel Anand Vihar,Hulikere,Karnataka,IN,14.62398,76.46012,1.0,60.0,DC_FAST_(50-149kW),True
308974,Akshara Pure Veg,Aimangala,Karnataka,IN,14.08641,76.54001,1.0,60.0,DC_FAST_(50-149kW),True
308973,Purohit Hotel,Hiriyur,Karnataka,IN,14.0521,76.56153,1.0,60.0,DC_FAST_(50-149kW),True
308972,Dakshin Motors - TATA Service Center,Hiriyur Rural,Karnataka,IN,13.92317,76.64257,1.0,25.0,AC_HIGH_(22-49kW),False
308971,Hotel Aroma Natural Veg,Javagondnahalli,Karnataka,IN,13.8506,76.73702,1.0,60.0,DC_FAST_(50-149kW),True
308970,Hotel Aroma Natural Veg,Javagondnahalli,Karnataka,IN,13.84672,76.73602,1.0,30.0,AC_HIGH_(22-49kW),False
308965,"Sree Auto, Tumkur",Tumakuru,Karnataka,IN,13.34529,77.08027,1.0,30.0,AC_HIGH_(22-49kW),False
308964,Ghar Ka Khana,Hale Nijagal,Karnataka,IN,13.24891,77.22395,1.0,60.0,DC_FAST_(50-149kW),True
308953,Deol Punjabi Hotel & Lodge,Kunabev,Karnataka,IN,14.65406,75.56992,1.0,30.0,AC_HIGH_(22-49kW),False
308951,MG Motor Bellad,Hubballi,Karnataka,IN,15.40827,75.06133,1.0,25.0,AC_HIGH_(22-49kW),False
308950,Salimath Engineers,Hubballi,Karnataka,IN,15.35533,75.08915,1.0,25.0,AC_HIGH_(22-49kW),False
308949,Shreya Stellar Mall,Hubballi,Karnataka,IN,15.3593,75.12727,1.0,60.0,DC_FAST_(50-149kW),True
308946,Sai Ganesh Restaurant,Hubli,Karnataka,IN,15.27878,75.14759,1.0,150.0,DC_ULTRA_(>=150kW),True
308945,Hotel Panchavati,Munavalli,Karnataka,IN,14.94519,75.25032,1.0,60.0,DC_FAST_(50-149kW),True
308944,"TSS Super Market, Mundagod",Mundgod,Karnataka,IN,14.97927,75.04431,1.0,30.0,AC_HIGH_(22-49kW),False
308943,TSS Super market,Yellapur,Karnataka,IN,14.96012,74.71765,1.0,30.0,AC_HIGH_(22-49kW),False
308942,Hotel Lavender Elite,Honnavar,Karnataka,IN,14.3166,74.42836,1.0,7.0,AC_L1_(<7.5kW),False
308941,Shreekumar Residency,Honnavar,Karnataka,IN,14.32599,74.42664,1.0,60.0,DC_FAST_(50-149kW),True
308940,Jyothis Residency,Kollur,Karnataka,IN,13.86534,74.81452,1.0,7.0,AC_L1_(<7.5kW),False
308939,Hotel Sharada Comforts,Sringeri,Karnataka,IN,13.42865,75.25619,2.0,7.0,AC_L1_(<7.5kW),False
308938,The Grand Krishna Hotel,Chikkamagaluru,Karnataka,IN,13.32784,75.77365,1.0,7.0,AC_L1_(<7.5kW),False
308937,Hotel Aadrika,Chikkamagaluru,Karnataka,IN,13.31755,75.77101,1.0,60.0,DC_FAST_(50-149kW),True
308936,Jio BP Pulse - Mettupalayam,Mettupalayam,Tamil Nadu,IN,11.27928,76.94778,1.0,60.0,DC_FAST_(50-149kW),True
308935,Adyar Ananda Bhavan,Mettupalayam,Tamil Nadu,IN,11.32163,76.9161,1.0,60.0,DC_FAST_(50-149kW),True
